month,BH,Momentum,Mean Reversion,ML Adaptive,Oracle
2024-05-31,5.690492810684732,2.909312069206596,1.9813007664507865,2.0628342989646087,336.79197204010245
2024-06-30,5.891253813798826,3.0119528120767334,1.9813007664507865,2.0628342989646087,348.67401747922304
2024-07-31,5.962591797604263,3.0484249532748255,1.9813007664507865,2.0878134365920107,352.8961579943794
2024-08-31,6.101911764792199,3.119653452370769,1.9813007664507865,2.136596601590393,361.14181404822494
2024-09-30,6.230079721779985,3.1851803929285323,1.9813007664507865,2.136596601590393,368.7274380745337
2024-10-31,6.174485357787931,3.156757309107346,1.9813007664507865,2.1175305969038485,368.7274380745337
2024-11-30,6.542691530115333,3.156757309107346,2.0994526656247046,2.2438063576664358,390.71594573764906
2024-12-31,6.385272772719266,3.080804956667482,2.0994526656247046,2.2438063576664358,390.71594573764906
2025-01-31,6.556758826711262,3.080804956667482,2.1558366081728058,2.304067134597114,401.20920705180373
2025-02-28,6.473521564172567,3.0416945092976695,2.1558366081728058,2.2748172802013813,401.20920705180373
2025-03-31,6.112822287854179,3.0416945092976695,2.0357151724565394,2.148066339682953,401.20920705180373
2025-04-30,6.059823239799832,3.0416945092976695,2.0180652292438337,2.129442295698068,401.20920705180373
2025-05-31,6.440651810679787,3.0416945092976695,2.1448901986831803,2.2632667381200573,426.42313209534433
2025-06-30,6.771612616730315,3.1979957185770402,2.1448901986831803,2.2632667381200573,448.33540862655616
2025-07-31,6.927573060130886,3.2716503793634732,2.1448901986831803,2.315393181847638,458.66124872981595
2025-08-31,7.069723793216242,3.3387831971322277,2.1448901986831803,2.315393181847638,468.0727745526207
2025-09-30,7.321549934886517,3.4577118731314425,2.1448901986831803,2.315393181847638,484.74569760933076
2025-10-31,7.49607671442662,3.540134764890981,2.1448901986831803,2.315393181847638,496.30077901314127
2025-11-30,7.374193460209671,3.4825735682878234,2.1448901986831803,,496.30077901314127
