Price,Adj Close,Close,High,Low,Open,Volume
2010-10-01,87.475341796875,114.61000061035156,115.12000274658203,113.93000030517578,114.98999786376953,174638700
2010-10-04,86.8189926147461,113.75,114.8499984741211,113.18000030517578,114.37000274658203,166153200
2010-10-05,88.5667953491211,116.04000091552734,116.31999969482422,114.66999816894531,114.80000305175781,229634100
2010-10-06,88.55916595458984,116.02999877929688,116.33000183105469,115.55999755859375,116.0199966430664,148626600
2010-10-07,88.45230102539062,115.88999938964844,116.52999877929688,115.19000244140625,116.5,164860000
2010-10-08,88.94841766357422,116.54000091552734,116.86000061035156,115.61000061035156,116.05000305175781,177760100
2010-10-11,89.03237915039062,116.6500015258789,116.97000122070312,116.25,116.72000122070312,103098300
2010-10-12,89.30713653564453,117.01000213623047,117.3499984741211,115.6500015258789,116.2699966430664,182210000
2010-10-13,90.0016860961914,117.91999816894531,118.55000305175781,117.37999725341797,117.66000366210938,194347200
2010-10-14,89.65058135986328,117.45999908447266,118.01000213623047,116.72000122070312,117.80999755859375,217764300
2010-10-15,89.83377075195312,117.69999694824219,118.3499984741211,116.76000213623047,118.27999877929688,243705000
2010-10-18,90.27647399902344,118.27999877929688,118.66999816894531,117.30999755859375,117.73999786376953,141204800
2010-10-19,89.09346008300781,116.7300033569336,117.8499984741211,116.0199966430664,117.19000244140625,280604700
2010-10-20,89.96350860595703,117.87000274658203,118.44000244140625,116.87000274658203,116.94000244140625,200051800
2010-10-21,90.16194915771484,118.12999725341797,119.08999633789062,117.20999908447266,118.4000015258789,221585500
2010-10-22,90.3298568725586,118.3499984741211,118.52999877929688,118.0,118.30999755859375,108212400
2010-10-25,90.5970458984375,118.69999694824219,119.76000213623047,118.61000061035156,119.13999938964844,151145700
2010-10-26,90.61229705810547,118.72000122070312,118.83999633789062,117.87000274658203,118.0999984741211,158982900
2010-10-27,90.3527603149414,118.37999725341797,118.51000213623047,117.26000213623047,117.88999938964844,190024000
2010-10-28,90.36804962158203,118.4000015258789,119.11000061035156,117.83000183105469,119.05999755859375,168576000
2010-10-29,90.43670654296875,118.48999786376953,118.72000122070312,118.06999969482422,118.27999877929688,144305500
2010-11-01,90.4672622680664,118.52999877929688,119.75,117.8499984741211,119.06999969482422,174074800
2010-11-02,91.18473815917969,119.47000122070312,119.75,119.0999984741211,119.41999816894531,158345900
2010-11-03,91.55110931396484,119.94999694824219,120.0199966430664,118.44999694824219,119.68000030517578,226702800
2010-11-04,93.3141860961914,122.26000213623047,122.31999969482422,119.97000122070312,121.27999877929688,215039400
2010-11-05,93.6652603149414,122.72000122070312,122.91999816894531,122.18000030517578,122.33999633789062,180654100
2010-11-08,93.48973083496094,122.48999786376953,122.69000244140625,121.94000244140625,122.33999633789062,156107100
2010-11-09,92.81806182861328,121.61000061035156,122.94999694824219,121.12000274658203,122.81999969482422,186621600
2010-11-10,93.19205474853516,122.0999984741211,122.16000366210938,120.66000366210938,121.58000183105469,221387400
2010-11-11,92.84095764160156,121.63999938964844,121.81999969482422,120.68000030517578,121.05000305175781,158017600
2010-11-12,91.74188995361328,120.19999694824219,121.3499984741211,119.6500015258789,120.81999969482422,239068800
2010-11-15,91.61212921142578,120.02999877929688,121.05000305175781,119.9800033569336,120.58000183105469,163940800
2010-11-16,90.18488311767578,118.16000366210938,119.48999786376953,117.58999633789062,119.29000091552734,299566200
2010-11-17,90.23063659667969,118.22000122070312,118.70999908447266,117.86000061035156,118.20999908447266,172308900
2010-11-18,91.55870819091797,119.95999908447266,120.38999938964844,119.3499984741211,119.36000061035156,197723700
2010-11-19,91.81060028076172,120.29000091552734,120.33999633789062,119.25,119.9000015258789,156852900
2010-11-22,91.73423767089844,120.19000244140625,120.23999786376953,118.7699966430664,119.69000244140625,181361000
2010-11-23,90.4062271118164,118.44999694824219,119.0199966430664,117.98999786376953,118.7699966430664,222309000
2010-11-24,91.74188995361328,120.19999694824219,120.2300033569336,119.18000030517578,119.19999694824219,140046100
2010-11-26,90.67337036132812,118.80000305175781,119.80999755859375,118.80000305175781,119.16000366210938,76007800
2010-11-29,90.94811248779297,119.16000366210938,119.4800033569336,117.73999786376953,118.5,223642300
2010-11-30,90.43670654296875,118.48999786376953,119.16999816894531,117.80999755859375,117.9800033569336,233930700
2010-12-01,92.360107421875,121.01000213623047,121.23999786376953,120.19000244140625,120.19999694824219,221037200
2010-12-02,93.54312133789062,122.55999755859375,122.6500015258789,121.12999725341797,121.19999694824219,191213600
2010-12-03,93.79499816894531,122.88999938964844,123.02999877929688,122.11000061035156,122.13999938964844,151288900
2010-12-06,93.69580078125,122.76000213623047,123.04000091552734,122.5,122.62999725341797,103050500
2010-12-07,93.74919891357422,122.83000183105469,124.01000213623047,122.76000213623047,123.94000244140625,206581000
2010-12-08,94.0926513671875,123.27999877929688,123.37999725341797,122.41000366210938,122.9800033569336,138019200
2010-12-09,94.45902252197266,123.76000213623047,124.0199966430664,123.1500015258789,123.97000122070312,123705100
2010-12-10,95.00858306884766,124.4800033569336,124.5999984741211,123.7300033569336,124.13999938964844,117571700
2010-12-13,95.06963348388672,124.55999755859375,125.19999694824219,124.5199966430664,125.05000305175781,133812700
2010-12-14,95.15357971191406,124.66999816894531,125.2300033569336,124.29000091552734,124.75,147249600
2010-12-15,94.7185287475586,124.0999984741211,124.93000030517578,123.88999938964844,124.44000244140625,160823100
2010-12-16,95.26805877685547,124.81999969482422,124.91000366210938,123.75,124.18000030517578,185035200
2010-12-17,95.3700942993164,124.30000305175781,124.45999908447266,123.81999969482422,124.08000183105469,141075300
2010-12-20,95.60031127929688,124.5999984741211,124.9000015258789,123.9800033569336,124.63999938964844,119085500
2010-12-21,96.2064208984375,125.38999938964844,125.47000122070312,124.87000274658203,124.98999786376953,94965500
2010-12-22,96.50562286376953,125.77999877929688,125.81999969482422,125.41000366210938,125.4800033569336,78878100
2010-12-23,96.3675537109375,125.5999984741211,125.77999877929688,125.29000091552734,125.63999938964844,70053700
2010-12-27,96.40591430664062,125.6500015258789,125.7699966430664,125.04000091552734,125.12999725341797,58126000
2010-12-28,96.54400634765625,125.83000183105469,125.94999694824219,125.5,125.9000015258789,55309100
2010-12-29,96.61304473876953,125.91999816894531,126.19999694824219,125.9000015258789,125.9800033569336,58033100
2010-12-30,96.45962524414062,125.72000122070312,126.12999725341797,125.52999877929688,125.80000305175781,76616900
2010-12-31,96.4826431274414,125.75,125.87000274658203,125.33000183105469,125.52999877929688,91218900
2011-01-03,97.48008728027344,127.05000305175781,127.5999984741211,125.69999694824219,126.70999908447266,138725200
2011-01-04,97.42637634277344,126.9800033569336,127.37000274658203,126.19000244140625,127.33000183105469,137409700
2011-01-05,97.93277740478516,127.63999938964844,127.72000122070312,126.45999908447266,126.58000183105469,133975300
2011-01-06,97.7409439086914,127.38999938964844,127.83000183105469,127.01000213623047,127.69000244140625,122519000
2011-01-07,97.54914855957031,127.13999938964844,127.7699966430664,126.1500015258789,127.55999755859375,156034600
2011-01-10,97.42637634277344,126.9800033569336,127.16000366210938,126.19999694824219,126.58000183105469,122401700
2011-01-11,97.77164459228516,127.43000030517578,127.73999786376953,126.94999694824219,127.44000244140625,110287000
2011-01-12,98.65399932861328,128.5800018310547,128.72000122070312,127.45999908447266,128.2100067138672,107929200
2011-01-13,98.49284362792969,128.3699951171875,128.69000244140625,128.0500030517578,128.6300048828125,129048400
2011-01-14,99.20640563964844,129.3000030517578,129.3300018310547,128.10000610351562,128.19000244140625,117677900
2011-01-18,99.37517547607422,129.52000427246094,129.63999938964844,129.02999877929688,129.17999267578125,114401300
2011-01-19,98.40078735351562,128.25,129.5399932861328,127.91000366210938,129.41000366210938,151958400
2011-01-20,98.27035522460938,128.0800018310547,128.39999389648438,127.12999725341797,127.95999908447266,175745700
2011-01-21,98.49284362792969,128.3699951171875,129.1699981689453,128.22999572753906,128.8800048828125,151462900
2011-01-24,99.052978515625,129.10000610351562,129.25,128.25999450683594,128.2899932861328,113715500
2011-01-25,99.10667419433594,129.1699981689453,129.27999877929688,128.11000061035156,128.75999450683594,167552200
2011-01-26,99.49029541015625,129.6699981689453,130.0500030517578,129.22999572753906,129.49000549316406,141281500
2011-01-27,99.73583984375,129.99000549316406,130.2100067138672,129.47000122070312,129.6999969482422,123302700
2011-01-28,97.99414825439453,127.72000122070312,130.35000610351562,127.51000213623047,130.13999938964844,295637300
2011-01-31,98.73069763183594,128.67999267578125,128.77999877929688,127.75,128.07000732421875,149249200
2011-02-01,100.311279296875,130.74000549316406,130.97000122070312,129.3800048828125,129.4600067138672,167194300
2011-02-02,100.11944580078125,130.49000549316406,130.83999633789062,130.3300018310547,130.39999389648438,118323600
2011-02-03,100.34195709228516,130.77999877929688,130.97999572753906,129.57000732421875,130.25999450683594,145886700
2011-02-04,100.62582397460938,131.14999389648438,131.1999969482422,130.22999572753906,130.8300018310547,134634800
2011-02-07,101.2549819946289,131.97000122070312,132.39999389648438,131.42999267578125,131.44000244140625,112439100
2011-02-08,101.71534729003906,132.57000732421875,132.63999938964844,131.72999572753906,132.08999633789062,99072800
2011-02-09,101.48515319824219,132.27000427246094,132.6300048828125,131.61000061035156,132.2100067138672,146436700
2011-02-10,101.5235595703125,132.32000732421875,132.47000122070312,131.3000030517578,131.60000610351562,162708500
2011-02-11,102.12968444824219,133.11000061035156,133.27999877929688,131.77000427246094,131.8000030517578,137710300
2011-02-14,102.37518310546875,133.42999267578125,133.5399932861328,132.8800048828125,133.02999877929688,101690700
2011-02-15,102.05293273925781,133.00999450683594,133.22000122070312,132.32000732421875,133.02000427246094,119575400
2011-02-16,102.6974105834961,133.85000610351562,134.00999450683594,133.19000244140625,133.4600067138672,130183500
2011-02-17,103.00433349609375,134.25,134.42999267578125,133.33999633789062,133.4600067138672,109810500
2011-02-18,103.21920013427734,134.52999877929688,134.69000244140625,134.05999755859375,134.3699951171875,130002400
2011-02-22,101.1475601196289,131.8300018310547,134.55999755859375,131.47000122070312,133.1199951171875,233116400
2011-02-23,100.52610778808594,131.02000427246094,132.07000732421875,130.2100067138672,131.75,227584000
2011-02-24,100.45706176757812,130.92999267578125,131.44000244140625,129.6999969482422,130.8800048828125,260431400
2011-02-25,101.53118896484375,132.3300018310547,132.41000366210938,131.39999389648438,131.47999572753906,141686900
2011-02-28,102.16032409667969,133.14999389648438,133.32000732421875,132.3800048828125,132.82000732421875,141585500
2011-03-01,100.45706176757812,130.92999267578125,133.69000244140625,130.88999938964844,133.57000732421875,258565500
2011-03-02,100.67186737060547,131.2100067138672,131.82000732421875,130.35000610351562,130.75,200277400
2011-03-03,102.40589904785156,133.47000122070312,133.6199951171875,132.38999938964844,132.39999389648438,176480100
2011-03-04,101.63858032226562,132.47000122070312,133.6300048828125,131.60000610351562,133.3699951171875,277202300
2011-03-07,100.84062957763672,131.42999267578125,133.16000366210938,130.74000549316406,132.86000061035156,216790400
2011-03-08,101.72303771972656,132.5800018310547,133.0,131.07000732421875,131.63999938964844,174615000
2011-03-09,101.57723999023438,132.38999938964844,132.8000030517578,131.60000610351562,132.32000732421875,153806000
2011-03-10,99.69746398925781,129.94000244140625,131.17999267578125,129.80999755859375,131.0,301291800
2011-03-11,100.38799285888672,130.83999633789062,131.30999755859375,129.49000549316406,129.52000427246094,225621800
2011-03-14,99.78184509277344,130.0500030517578,130.47999572753906,129.05999755859375,129.99000549316406,234974100
2011-03-15,98.63859558105469,128.55999755859375,129.3300018310547,126.5,126.58999633789062,359585400
2011-03-16,96.81257629394531,126.18000030517578,128.57000732421875,125.27999877929688,128.14999389648438,468670300
2011-03-17,98.09390258789062,127.8499984741211,128.38999938964844,127.0999984741211,128.0,254303700
2011-03-18,98.4506607055664,127.76000213623047,128.8800048828125,127.51000213623047,128.83999633789062,230435400
2011-03-21,99.97647857666016,129.74000549316406,130.00999450683594,129.1999969482422,129.35000610351562,153992600
2011-03-22,99.62968444824219,129.2899932861328,129.88999938964844,129.1699981689453,129.72000122070312,129538600
2011-03-23,99.91481018066406,129.66000366210938,130.0,128.32000732421875,128.92999267578125,148603100
2011-03-24,100.87032318115234,130.89999389648438,131.08999633789062,129.6699981689453,130.39999389648438,159129800
2011-03-25,101.17858123779297,131.3000030517578,131.8699951171875,130.88999938964844,131.24000549316406,155642800
2011-03-28,100.9319839477539,130.97999572753906,131.9199981689453,130.94000244140625,131.5800018310547,109762400
2011-03-29,101.6100845336914,131.86000061035156,131.89999389648438,130.44000244140625,130.8699951171875,129798800
2011-03-30,102.31134033203125,132.77000427246094,133.16000366210938,132.36000061035156,132.5500030517578,135835000
2011-03-31,102.17264556884766,132.58999633789062,132.9600067138672,132.4499969482422,132.60000610351562,132537100
2011-04-01,102.60413360595703,133.14999389648438,133.77000427246094,132.8300018310547,133.41000366210938,153850100
2011-04-04,102.68889617919922,133.25999450683594,133.6699981689453,132.8800048828125,133.42999267578125,100768900
2011-04-05,102.67350006103516,133.24000549316406,133.8300018310547,132.94000244140625,133.0,120791500
2011-04-06,102.99714660644531,133.66000366210938,134.0,133.1199951171875,133.8800048828125,120411600
2011-04-07,102.73516082763672,133.32000732421875,133.97999572753906,132.66000366210938,133.4199981689453,170731500
2011-04-08,102.38070678710938,132.86000061035156,133.99000549316406,132.30999755859375,133.91000366210938,147945400
2011-04-11,102.07244873046875,132.4600067138672,133.4499969482422,132.13999938964844,133.0,121385400
2011-04-12,101.30955505371094,131.47000122070312,131.97999572753906,130.99000549316406,131.72000122070312,161187400
2011-04-13,101.30187225341797,131.4600067138672,132.17999267578125,130.9600067138672,132.0800018310547,162059000
2011-04-14,101.37889099121094,131.55999755859375,131.75999450683594,130.27000427246094,130.6999969482422,161220400
2011-04-15,101.74876403808594,132.0399932861328,132.3699951171875,131.41000366210938,131.8000030517578,170006700
2011-04-18,100.60834503173828,130.55999755859375,132.02999877929688,129.50999450683594,130.58999633789062,210759300
2011-04-19,101.18628692626953,131.30999755859375,131.35000610351562,130.44000244140625,130.75999450683594,124258800
2011-04-20,102.56560516357422,133.10000610351562,133.38999938964844,132.7899932861328,132.8800048828125,156133800
2011-04-21,103.08963012695312,133.77999877929688,133.83999633789062,133.10000610351562,133.7899932861328,135935400
2011-04-25,102.98174285888672,133.63999938964844,133.86000061035156,133.1999969482422,133.67999267578125,65757100
2011-04-26,103.8678970336914,134.7899932861328,135.05999755859375,133.91000366210938,134.0500030517578,146600000
2011-04-27,104.5460433959961,135.6699981689453,135.8699951171875,134.5,135.0500030517578,143031000
2011-04-28,104.88509368896484,136.11000061035156,136.2899932861328,135.41000366210938,135.42999267578125,124791100
2011-04-29,105.13166046142578,136.42999267578125,136.57000732421875,135.97999572753906,136.16000366210938,115094100
2011-05-02,104.9698486328125,136.22000122070312,137.17999267578125,135.9499969482422,137.07000732421875,126278700
2011-05-03,104.59225463867188,135.72999572753906,136.19000244140625,135.0399932861328,135.9600067138672,138375000
2011-05-04,103.89871215820312,134.8300018310547,135.72999572753906,134.22999572753906,135.6699981689453,182678500
2011-05-05,102.9586181640625,133.61000061035156,134.9499969482422,133.02000427246094,134.0800018310547,226900000
2011-05-06,103.41326141357422,134.1999969482422,135.6300048828125,133.67999267578125,134.94000244140625,222787200
2011-05-09,103.8139877319336,134.72000122070312,135.11000061035156,133.97999572753906,134.19000244140625,114104500
2011-05-10,104.70021057128906,135.8699951171875,136.11000061035156,135.0,135.1699981689453,114806900
2011-05-11,103.59822845458984,134.44000244140625,135.69000244140625,133.82000732421875,135.6699981689453,193564200
2011-05-12,104.09137725830078,135.0800018310547,135.36000061035156,133.38999938964844,134.0800018310547,171550700
2011-05-13,103.28997039794922,134.0399932861328,135.33999633789062,133.55999755859375,135.14999389648438,157444900
2011-05-16,102.63497161865234,133.19000244140625,134.61000061035156,132.97000122070312,133.55999755859375,141675400
2011-05-17,102.61955261230469,133.1699981689453,133.35000610351562,132.1199951171875,132.69000244140625,192686200
2011-05-18,103.53657531738281,134.36000061035156,134.5,132.9499969482422,133.24000549316406,135217900
2011-05-19,103.78316497802734,134.67999267578125,135.02999877929688,133.94000244140625,134.8000030517578,119489500
2011-05-20,102.9586181640625,133.61000061035156,134.67999267578125,133.36000061035156,134.3300018310547,182594900
2011-05-23,101.76421356201172,132.05999755859375,132.72000122070312,131.58999633789062,131.97999572753906,168700000
2011-05-24,101.67943572998047,131.9499969482422,132.72999572753906,131.6999969482422,132.44000244140625,147199600
2011-05-25,102.01850891113281,132.38999938964844,132.94000244140625,131.3800048828125,131.4199981689453,151050100
2011-05-26,102.48856353759766,133.0,133.24000549316406,131.77999877929688,132.02999877929688,164850000
2011-05-27,102.8815689086914,133.50999450683594,133.8699951171875,132.9600067138672,133.3699951171875,120921900
2011-05-31,103.95269775390625,134.89999389648438,134.9199981689453,133.83999633789062,134.77000427246094,164731200
2011-06-01,101.61778259277344,131.8699951171875,134.9199981689453,131.75999450683594,134.50999450683594,233094300
2011-06-02,101.50991821289062,131.72999572753906,132.24000549316406,130.9600067138672,131.9600067138672,200466800
2011-06-03,100.50045013427734,130.4199981689453,131.4199981689453,130.0800018310547,130.14999389648438,234690200
2011-06-06,99.43702697753906,129.0399932861328,130.36000061035156,128.8699951171875,130.08999633789062,179951200
2011-06-07,99.37538146972656,128.9600067138672,130.07000732421875,128.85000610351562,129.6999969482422,161660500
2011-06-08,98.95926666259766,128.4199981689453,129.19000244140625,128.17999267578125,128.75999450683594,198696400
2011-06-09,99.71443176269531,129.39999389648438,129.92999267578125,128.4600067138672,128.77000427246094,160964400
2011-06-10,98.32738494873047,127.5999984741211,128.92999267578125,127.26000213623047,128.85000610351562,238629400
2011-06-13,98.40442657470703,127.69999694824219,128.24000549316406,127.05000305175781,127.88999938964844,207599800
2011-06-14,99.65277099609375,129.32000732421875,129.77000427246094,128.82000732421875,128.8699951171875,160570400
2011-06-15,97.88043212890625,127.0199966430664,129.3000030517578,126.68000030517578,128.24000549316406,300958000
2011-06-16,98.09617614746094,127.30000305175781,127.97000122070312,126.31999969482422,127.05999755859375,308032800
2011-06-17,98.3889389038086,127.05000305175781,127.94000244140625,126.62000274658203,127.93000030517578,233284900
2011-06-20,98.89228057861328,127.69999694824219,127.97000122070312,126.58000183105469,126.62000274658203,159479000
2011-06-21,100.24752044677734,129.4499969482422,129.6999969482422,127.75,128.36000061035156,193157300
2011-06-22,99.64349365234375,128.6699981689453,129.80999755859375,128.58999633789062,129.0500030517578,176703000
2011-06-23,99.35696411132812,128.3000030517578,128.63999938964844,126.19000244140625,127.16000366210938,334286500
2011-06-24,98.20309448242188,126.80999755859375,128.3699951171875,126.62000274658203,128.27000427246094,226129300
2011-06-27,99.07816314697266,127.94000244140625,128.42999267578125,126.63999938964844,126.88999938964844,168904700
2011-06-28,100.37142944335938,129.61000061035156,129.6300048828125,128.27000427246094,128.4499969482422,165556300
2011-06-29,101.23099517822266,130.72000122070312,130.92999267578125,129.6300048828125,130.1999969482422,244295500
2011-06-30,102.19902801513672,131.97000122070312,132.17999267578125,130.7100067138672,131.13999938964844,223322700
2011-07-01,103.70914459228516,133.9199981689453,134.10000610351562,131.77999877929688,132.08999633789062,202385700
2011-07-05,103.62393188476562,133.80999755859375,134.0800018310547,133.38999938964844,133.77999877929688,165936000
2011-07-06,103.74785614013672,133.97000122070312,134.13999938964844,133.11000061035156,133.49000549316406,143331600
2011-07-07,104.82431030273438,135.36000061035156,135.6999969482422,134.8800048828125,135.16000366210938,170464200
2011-07-08,104.08080291748047,134.39999389648438,135.36000061035156,133.38999938964844,133.8300018310547,194100500
2011-07-11,102.19902801513672,131.97000122070312,133.17999267578125,131.66000366210938,132.75,195918600
2011-07-12,101.75761413574219,131.39999389648438,132.77999877929688,131.36000061035156,131.69000244140625,214675700
2011-07-13,102.09835052490234,131.83999633789062,133.22000122070312,131.52000427246094,132.08999633789062,204062600
2011-07-14,101.39364624023438,130.92999267578125,132.77999877929688,130.67999267578125,132.1699981689453,226111800
2011-07-15,101.98219299316406,131.69000244140625,131.8699951171875,130.77000427246094,131.66000366210938,220012800
2011-07-18,101.1458511352539,130.61000061035156,131.27999877929688,129.6300048828125,131.0800018310547,196872100
2011-07-19,102.78760528564453,132.72999572753906,132.88999938964844,131.30999755859375,131.33999633789062,166554900
2011-07-20,102.72562408447266,132.64999389648438,133.14999389648438,132.4199981689453,133.07000732421875,137145400
2011-07-21,104.1505355834961,134.49000549316406,134.82000732421875,132.6699981689453,133.39999389648438,245246300
2011-07-22,104.2202377319336,134.5800018310547,134.72000122070312,133.75999450683594,134.52000427246094,126019400
2011-07-25,103.6394271850586,133.8300018310547,134.49000549316406,133.16000366210938,133.3000030517578,136653800
2011-07-26,103.25224304199219,133.3300018310547,133.9600067138672,133.02999877929688,133.74000549316406,131278200
2011-07-27,101.13811492919922,130.60000610351562,132.6300048828125,130.42999267578125,132.58999633789062,249020100
2011-07-28,100.84378814697266,130.22000122070312,131.77000427246094,130.00999450683594,130.60000610351562,207939900
2011-07-29,100.15457916259766,129.3300018310547,130.5500030517578,127.97000122070312,128.91000366210938,307038400
2011-08-01,99.72867584228516,128.77999877929688,130.9600067138672,127.52999877929688,130.83999633789062,325790900
2011-08-02,97.18084716796875,125.48999786376953,128.5,125.48999786376953,127.80999755859375,346653800
2011-08-03,97.70742797851562,126.16999816894531,126.30999755859375,123.52999877929688,125.66000366210938,370830800
2011-08-04,93.13067626953125,120.26000213623047,124.62000274658203,120.05999755859375,124.41999816894531,520721800
2011-08-05,92.99129486083984,120.08000183105469,122.06999969482422,116.86000061035156,121.76000213623047,655619200
2011-08-08,86.93540954589844,112.26000213623047,120.12000274658203,112.0199966430664,116.91000366210938,702263900
2011-08-09,90.97781372070312,117.4800033569336,117.63999938964844,110.2699966430664,114.06999969482422,717828700
2011-08-10,86.95861053466797,112.29000091552734,116.27999877929688,111.94999694824219,115.26000213623047,662607400
2011-08-11,90.86163330078125,117.33000183105469,118.91999816894531,112.31999969482422,113.26000213623047,487979700
2011-08-12,91.47345733642578,118.12000274658203,119.20999908447266,117.27999877929688,118.4000015258789,313731600
2011-08-15,93.40946960449219,120.62000274658203,120.73999786376953,119.0,119.19000244140625,258810600
2011-08-16,92.61181640625,119.58999633789062,120.69000244140625,118.30999755859375,119.47000122070312,294095200
2011-08-17,92.67376708984375,119.66999816894531,121.19999694824219,118.72000122070312,120.25,238201100
2011-08-18,88.67781829833984,114.51000213623047,119.70999908447266,113.38999938964844,116.5,512956300
2011-08-19,87.22966003417969,112.63999938964844,115.87999725341797,112.5,112.95999908447266,428281300
2011-08-22,87.29935455322266,112.7300033569336,115.2300033569336,112.41000366210938,115.16999816894531,275090600
2011-08-23,90.17241668701172,116.44000244140625,116.56999969482422,112.58000183105469,113.1500015258789,331136600
2011-08-24,91.44245910644531,118.08000183105469,118.23999786376953,115.91999816894531,116.19000244140625,246869700
2011-08-25,90.04850006103516,116.27999877929688,119.4000015258789,115.87000274658203,118.7300033569336,312365400
2011-08-26,91.35726165771484,117.97000122070312,118.51000213623047,113.8499984741211,115.69000244140625,314495900
2011-08-29,93.98253631591797,121.36000061035156,121.43000030517578,118.05999755859375,119.55999755859375,190977200
2011-08-30,94.2303237915039,121.68000030517578,122.43000030517578,119.26000213623047,120.83000183105469,241315700
2011-08-31,94.64850616455078,122.22000122070312,123.51000213623047,121.30000305175781,122.45999908447266,301828400
2011-09-01,93.6572494506836,120.94000244140625,123.4000015258789,120.77999877929688,122.29000091552734,254585900
2011-09-02,91.26433563232422,117.8499984741211,120.87000274658203,117.43000030517578,118.41999816894531,255517200
2011-09-06,90.59835052490234,116.98999786376953,117.16000366210938,114.37999725341797,114.38999938964844,285130500
2011-09-07,93.15392303466797,120.29000091552734,120.33999633789062,118.36000061035156,118.76000213623047,209803200
2011-09-08,92.18588256835938,119.04000091552734,120.94000244140625,118.7699966430664,119.56999969482422,250568200
2011-09-09,89.76973724365234,115.91999816894531,119.05999755859375,115.27999877929688,117.68000030517578,380195100
2011-09-12,90.35051727294922,116.66999816894531,116.76000213623047,114.05000305175781,114.47000122070312,305793500
2011-09-13,91.17916107177734,117.73999786376953,118.18000030517578,116.22000122070312,117.05000305175781,272514700
2011-09-14,92.44146728515625,119.37000274658203,120.80000305175781,116.72000122070312,118.33999633789062,319389500
2011-09-15,94.03672790527344,121.43000030517578,121.47000122070312,119.4000015258789,120.6500015258789,326777200
2011-09-16,94.59327697753906,121.5199966430664,121.97000122070312,120.31999969482422,121.29000091552734,284528300
2011-09-19,93.65141296386719,120.30999755859375,120.93000030517578,118.72000122070312,119.52999877929688,241517000
2011-09-20,93.54244995117188,120.16999816894531,121.98999786376953,120.01000213623047,120.81999969482422,218932200
2011-09-21,90.7868423461914,116.62999725341797,120.5999984741211,116.44000244140625,120.2300033569336,316251300
2011-09-22,87.8521957397461,112.86000061035156,114.20999908447266,111.30000305175781,113.25,513911300
2011-09-23,88.38151550292969,113.54000091552734,114.16000366210938,112.0199966430664,112.11000061035156,307242500
2011-09-26,90.4832763671875,116.23999786376953,116.4000015258789,112.9800033569336,114.61000061035156,260673700
2011-09-27,91.49519348144531,117.54000091552734,119.55999755859375,116.83999633789062,118.52999877929688,311753900
2011-09-28,89.62700653076172,115.13999938964844,118.48999786376953,114.97000122070312,117.77999877929688,286696800
2011-09-29,90.33535766601562,116.05000305175781,117.62999725341797,113.93000030517578,117.05000305175781,298108900
2011-09-30,88.07793426513672,113.1500015258789,115.44999694824219,113.06999969482422,114.44999694824219,288392300
2011-10-03,85.57146453857422,109.93000030517578,113.94999694824219,109.80999755859375,112.48999786376953,365136800
2011-10-04,87.4474105834961,112.33999633789062,112.58000183105469,107.43000030517578,108.3499984741211,459177500
2011-10-05,89.06653594970703,114.41999816894531,114.72000122070312,111.58000183105469,112.62000274658203,284108000
2011-10-06,90.6778564453125,116.48999786376953,116.66000366210938,113.51000213623047,114.36000061035156,257800800
2011-10-07,90.07068634033203,115.70999908447266,117.25,115.05999755859375,117.16999816894531,312657900
2011-10-10,93.08319854736328,119.58000183105469,119.62999725341797,117.66999816894531,117.68000030517578,230666300
2011-10-11,93.17657470703125,119.69999694824219,120.04000091552734,118.75,118.87000274658203,209088000
2011-10-12,93.993896484375,120.75,122.13999938964844,120.33000183105469,120.5999984741211,281544900
2011-10-13,93.80706787109375,120.51000213623047,120.87000274658203,119.12000274658203,120.04000091552734,212538800
2011-10-14,95.41062927246094,122.56999969482422,122.5999984741211,121.2300033569336,121.91000366210938,211397600
2011-10-17,93.58914947509766,120.2300033569336,122.55000305175781,119.93000030517578,121.98999786376953,202311600
2011-10-18,95.41841888427734,122.58000183105469,123.5,119.19999694824219,120.13999938964844,318857900
2011-10-19,94.28970336914062,121.12999725341797,123.08000183105469,120.70999908447266,122.37999725341797,226601300
2011-10-20,94.70225524902344,121.66000366210938,122.0999984741211,119.81999969482422,121.43000030517578,262075600
2011-10-21,96.50044250488281,123.97000122070312,124.12000274658203,122.72000122070312,123.08999633789062,278999400
2011-10-24,97.68363952636719,125.48999786376953,125.80000305175781,124.05999755859375,124.16999816894531,203215600
2011-10-25,95.78429412841797,123.05000305175781,124.94999694824219,122.77999877929688,124.88999938964844,268596800
2011-10-26,96.7573013305664,124.30000305175781,124.7699966430664,122.20999908447266,124.3499984741211,289053800
2011-10-27,100.12786102294922,128.6300048828125,129.4199981689453,126.61000061035156,127.62999725341797,393220200
2011-10-28,100.1044692993164,128.60000610351562,128.85000610351562,127.80000305175781,128.0,225906500
2011-10-31,97.69140625,125.5,128.6199951171875,125.31999969482422,127.16000366210938,228146700
2011-11-01,94.96695709228516,122.0,123.51000213623047,121.5199966430664,122.02999877929688,416565800
2011-11-02,96.51597595214844,123.98999786376953,124.4000015258789,122.79000091552734,123.83000183105469,244717600
2011-11-03,98.27521514892578,126.25,126.5,123.5999984741211,125.2699966430664,291174800
2011-11-04,97.67583465576172,125.4800033569336,125.69999694824219,124.01000213623047,125.2300033569336,249401600
