month,Adj Close,Close,High,Low,Open,Volume,daily_return,rolling_volatility,sma_20,sma_50,ema_20,rsi_14,best_strategy,regime
2010-10-31,90.43670654296876,118.48999786376952,118.72000122070312,118.06999969482422,118.27999877929688,144305500.0,0.0007597477390983,0.006669506682547,89.56816673278809,86.41717102050781,89.43363448343827,64.06679872345111,buy_hold,0
2010-11-30,90.43670654296876,118.48999786376952,119.16999816894533,117.80999755859376,117.9800033569336,233930700.0,-0.0056230517691373,0.0096352235965313,91.75677452087402,90.01436325073242,91.13191589432913,37.59915581975038,buy_hold,0
2010-12-31,96.4826431274414,125.75,125.87000274658205,125.33000183105467,125.52999877929688,91218900.0,0.0002386271275938,0.0027425455531292,95.37826461791992,93.0385987854004,95.28731059737136,75.17919231831902,buy_hold,0
2011-01-31,98.73069763183594,128.67999267578125,128.77999877929688,127.75,128.07000732421875,149249200.0,0.0075162587824053,0.0064327869384886,98.41651992797853,95.82217544555664,98.20840830509547,58.90971667768041,buy_hold,0
2011-02-28,102.16032409667967,133.14999389648438,133.32000732421875,132.3800048828125,132.82000732421875,141585500.0,0.0061964716285727,0.007268171815204,101.37046165466307,99.09664459228516,101.13224075117952,56.00797113703116,buy_hold,0
2011-03-31,102.17264556884766,132.58999633789062,132.9600067138672,132.4499969482422,132.60000610351562,132537100.0,-0.0013556147611151,0.0095898440768766,100.31192283630372,100.58651306152343,100.68387131574586,58.58034309927938,buy_hold,0
2011-04-30,105.13166046142578,136.42999267578125,136.57000732421875,135.97999572753906,136.16000366210938,115094100.0,0.0023508275941681,0.0055647853159944,102.63766899108889,101.49144882202148,102.75974521539791,68.57438397558664,mean_reversion,0
2011-05-31,103.95269775390624,134.89999389648438,134.9199981689453,133.83999633789062,134.77000427246094,164731200.0,0.0104112802378186,0.0069364903290997,103.2337245941162,102.619873046875,102.99919219797556,45.65781193217566,momentum,0
2011-06-30,102.19902801513672,131.97000122070312,132.17999267578125,130.7100067138672,131.13999938964844,223322700.0,0.0095626130634178,0.0096713872112356,99.39798278808594,101.75598739624024,100.11800941335387,66.82566249736394,momentum,0
2011-07-31,100.15457916259766,129.3300018310547,130.5500030517578,127.97000122070312,128.91000366210938,307038400.0,-0.006834421802665,0.0098442663088308,102.67374420166016,101.32178024291991,102.03155219004957,39.95430948389355,momentum,0
2011-08-31,94.64850616455078,122.22000122070312,123.51000213623048,121.3000030517578,122.45999908447266,301828400.0,0.0044378747331077,0.0306169049854185,91.05563926696776,97.38575576782226,92.8257424626309,59.9349642575633,momentum,0
2011-09-30,88.07793426513672,113.1500015258789,115.4499969482422,113.06999969482422,114.4499969482422,288392300.0,-0.024989366945609,0.018670005113264,91.19032821655271,92.92883880615234,90.98654164307275,44.16112650082368,buy_hold,0
2011-10-31,97.69140625,125.5,128.6199951171875,125.31999969482422,127.16000366210938,228146700.0,-0.0241054477008538,0.0169534324238501,94.46913986206054,92.51198867797852,95.3125524555314,61.60000062727289,mean_reversion,0
2011-11-30,97.29441833496094,124.98999786376952,125.22000122070312,120.0,123.48999786376952,324439500.0,0.0411495171021032,0.0186846102389845,95.75353355407717,94.04062423706054,94.87454043650877,53.85909896622202,buy_hold,0
2011-12-31,98.31098175048828,125.5,126.33000183105467,125.5,126.0199966430664,95599000.0,-0.0049156444370859,0.012181428865107,97.21358261108398,96.61879562377928,97.1686745540139,50.76508754094388,buy_hold,0
2012-01-31,102.87010192871094,131.32000732421875,132.17999267578125,130.67999267578125,132.02000427246094,157212000.0,-0.0003805457424804,0.0055014384448574,101.88268775939942,98.4070895385742,101.77547749800476,65.66571685349439,buy_hold,0
2012-02-29,107.33526611328124,137.02000427246094,138.19000244140625,136.5399932861328,137.75999450683594,185934700.0,-0.0039249976193149,0.0052607875330923,106.1135684967041,102.6974461364746,105.975593997051,62.3823757334218,buy_hold,0
2012-03-31,110.78750610351562,140.80999755859375,141.0500030517578,140.0500030517578,140.9199981689453,135486800.0,0.004135926926218,0.0074321136238279,109.3476821899414,107.00621795654295,109.521033123523,68.79616957856622,mean_reversion,0
2012-04-30,110.04795837402344,139.8699951171875,140.2100067138672,139.49000549316406,140.11000061035156,115092200.0,-0.0037039388013301,0.0090763825675924,109.12426376342772,108.84093643188476,109.20674475863132,64.6712530719575,momentum,0
2012-05-31,103.43895721435548,131.47000122070312,132.4499969482422,130.33999633789062,131.7100067138672,196186000.0,-0.002200421700269,0.008320884406066,105.27804946899414,107.86036529541016,105.19663451803213,32.93313595047481,buy_hold,0
2012-06-30,107.63660430908205,136.10000610351562,136.27000427246094,134.85000610351562,135.1999969482422,212250900.0,0.0249265711734736,0.0117218108746615,104.75137176513672,105.74094665527343,105.19715136640396,64.41407482594556,buy_hold,0
2012-07-31,108.90991973876952,137.7100067138672,138.8699951171875,137.7100067138672,138.49000549316406,120575900.0,-0.0069941496645772,0.0090821982207057,107.56344528198242,105.7502571105957,107.52519449350062,61.809908979519165,buy_hold,0
2012-08-31,111.63835906982422,141.16000366210938,141.82000732421875,140.36000061035156,141.2899932861328,151970400.0,0.0047687962286346,0.0037844056622297,111.61464805603028,109.0073274230957,111.19605822684218,53.31030484089688,buy_hold,0
2012-09-30,114.46849060058594,143.97000122070312,144.55999755859375,143.4600067138672,144.08999633789062,150696100.0,-0.0046316601219271,0.0071764442252887,114.50765266418458,112.0096160888672,114.39065764767966,56.731040621237405,mean_reversion,0
2012-10-31,112.38538360595705,141.35000610351562,142.02999877929688,140.67999267578125,141.85000610351562,103438500.0,0.0,0.006865913531402,114.34288063049316,113.96912887573242,113.83972822264208,36.41569428131297,buy_hold,0
2012-11-30,113.0214385986328,142.14999389648438,142.4199981689453,141.66000366210938,142.13999938964844,136568300.0,0.0002112645102563,0.0095724814698977,111.01703796386718,113.1466258239746,111.68952052432624,67.86045640572742,buy_hold,0
2012-12-31,114.0312042236328,142.41000366210938,142.55999755859375,139.5399932861328,139.66000366210938,243935200.0,0.0169966237555629,0.0072953906771627,113.62630119323732,112.56848587036131,113.46831702169176,53.36313181650481,buy_hold,0
2013-01-31,119.8685073852539,149.6999969482422,150.3800048828125,149.60000610351562,149.88999938964844,108975800.0,-0.0024655500443866,0.0034679812938742,118.49808311462402,115.32406234741212,118.46023534938156,75.38674879885343,buy_hold,0
2013-02-28,121.39793395996094,151.61000061035156,152.8699951171875,151.41000366210938,151.89999389648438,126866000.0,-0.0019746161284027,0.0082357991147912,121.1188507080078,118.61499298095704,120.75272869773214,52.47933704098868,buy_hold,0
2013-03-31,126.0075912475586,156.6699981689453,156.85000610351562,155.75,156.08999633789062,102932800.0,0.0030736466607852,0.0047959844197495,124.52700119018554,122.15741729736328,124.36594434606486,60.17446131120682,buy_hold,0
2013-04-30,128.4284210205078,159.67999267578125,159.72000122070312,158.61000061035156,159.27000427246094,116010700.0,0.0023855931184015,0.0092501228519352,126.30109062194823,124.73254943847655,126.41695676874956,53.107719285751465,buy_hold,0
2013-05-31,131.46058654785156,163.4499969482422,166.30999755859375,163.1300048828125,165.3699951171875,176850100.0,-0.014352149464623,0.0063371745977824,132.47158203125,128.68097686767578,132.01111870580465,50.16302876022315,mean_reversion,0
2013-06-30,129.70632934570312,160.4199981689453,161.39999389648438,159.86000061035156,160.6300048828125,160402900.0,-0.0040972860576287,0.0109301987201149,130.62336502075195,130.67079467773436,130.352719141167,42.21407548577844,buy_hold,0
2013-07-31,136.4091339111328,168.7100067138672,169.85000610351562,168.49000549316406,168.94000244140625,142388700.0,0.0007120510697669,0.0045271118841464,135.2799934387207,132.8856900024414,135.21588411976515,61.48254821933141,mean_reversion,0
2013-08-31,132.31788635253906,163.64999389648438,164.52999877929688,163.1699981689453,164.50999450683594,134928900.0,-0.0031676690836486,0.0061188629546811,134.90685348510743,134.27991180419923,134.21967699632495,30.33187083020053,buy_hold,0
2013-09-30,136.5052490234375,168.00999450683594,168.5399932861328,167.14999389648438,167.47999572753906,143937000.0,-0.0053284814695063,0.0053720694522354,136.8506004333496,136.07536193847656,136.95110243096954,49.8063467043358,buy_hold,0
2013-10-31,142.826416015625,175.7899932861328,176.88999938964844,175.52999877929688,176.14999389648438,133795000.0,-0.0028359756524336,0.007827965519548,140.07657165527343,137.6524200439453,140.8792196518878,72.20859580527599,buy_hold,0
2013-11-30,147.0594482421875,181.0,181.75,180.8000030517578,181.32000732421875,55870900.0,-0.0006627900224801,0.0055684997551215,145.0993423461914,141.56430786132813,145.16386213414552,72.64891216612855,buy_hold,1
2013-12-31,150.8721923828125,184.69000244140625,184.69000244140625,183.92999267578125,184.07000732421875,86119900.0,0.0047330642409466,0.0062223346086469,147.37376098632814,145.61286010742188,147.92441153473973,70.83197451866299,mean_reversion,1
2014-01-31,145.55421447753906,178.17999267578125,179.2899932861328,176.9199981689453,177.00999450683594,194677900.0,-0.0058585206959064,0.0079327368069063,148.67923812866212,147.76960510253906,147.83117040384514,34.39818962043836,buy_hold,0
2014-02-28,152.17922973632812,186.2899932861328,187.1499938964844,185.0500030517578,185.7899932861328,150842000.0,0.0025292376189642,0.0078427849195076,148.39373245239258,148.67677520751954,149.57228696968355,84.39212317117972,buy_hold,1
2014-03-31,153.441650390625,187.009994506836,187.3000030517578,185.5200042724609,186.6699981689453,99745000.0,0.008194426049799,0.0062719434542461,152.6941665649414,150.04659606933595,152.16390516680002,52.11340522114696,buy_hold,0
2014-04-30,154.50828552246094,188.3099975585937,188.5,187.17999267578125,187.44000244140625,101508000.0,0.0029827426255544,0.0082757184349801,152.78562850952147,152.44610168457032,153.01794427631052,53.73319994582555,buy_hold,0
2014-05-31,158.09384155273438,192.67999267578125,192.8000030517578,192.02999877929688,192.19000244140625,76316000.0,0.0016116329135058,0.0052003742140098,155.25287017822265,153.79533905029297,155.5327961157496,68.87984336969394,buy_hold,1
2014-06-30,161.35769653320312,195.72000122070312,196.1699981689453,195.52999877929688,195.6999969482422,70201200.0,-0.0005106737235354,0.0036453154473327,160.28830032348634,157.07824737548827,160.04700339107933,56.48827447759832,mean_reversion,1
2014-07-31,159.18942260742188,193.08999633789065,195.77999877929688,192.97000122070312,195.6100006103516,183479000.0,-0.0197479763806783,0.00660092755858,162.56133193969723,160.7466290283203,162.1560280821551,37.246315778179536,buy_hold,0
2014-08-31,165.47158813476562,200.7100067138672,200.72999572753903,199.82000732421875,200.4499969482422,65907000.0,0.0028480011511484,0.0048654384003991,162.03700103759766,162.08844329833985,163.1778369621383,90.50504919000316,mean_reversion,1
2014-09-30,163.18870544433594,197.0200042724609,198.3000030517578,196.6100006103516,197.69000244140625,131302000.0,-0.0026321092899823,0.0060100906104439,164.7582229614258,163.21947174072267,164.30507452983312,42.667774924975845,buy_hold,1
2014-10-31,167.0319366455078,201.6600036621093,201.82000732421875,200.7700042724609,201.77999877929688,146903000.0,0.0114352578153447,0.0115392074439285,160.18574600219728,162.7803155517578,161.8657235490111,83.91267406307789,buy_hold,1
2014-11-30,171.62062072753906,207.1999969482422,207.8699951171875,206.9100036621093,207.4900054931641,57890100.0,-0.0021192036528449,0.0034499282153763,169.4045722961426,164.46740478515625,169.04716712895365,81.43221033114013,mean_reversion,1
2014-12-31,171.18528747558594,205.5399932861328,208.19000244140625,205.38999938964844,207.9900054931641,130333800.0,-0.009922835432707,0.0099886670133198,170.61968612670898,168.8599789428711,171.0042724158128,57.8203656636878,momentum,1
2015-01-31,166.11322021484375,199.4499969482422,202.1699981689453,199.1300048828125,200.57000732421875,197729700.0,-0.0125749260659943,0.0106076220111635,168.7221450805664,169.94639068603516,168.89019184777771,39.83914454496941,buy_hold,0
2015-02-28,175.44952392578125,210.6600036621093,211.5800018310547,210.6000061035156,211.259994506836,108076000.0,-0.003405834251711,0.0067217750974035,173.11586074829103,171.10737152099608,173.75544999454286,76.58693845180085,mean_reversion,1
2015-03-31,172.69393920898438,206.42999267578125,208.1000061035156,206.3600006103516,207.259994506836,126768700.0,-0.0087398621251649,0.0091877741018838,173.38208618164063,172.7402993774414,173.48811755070045,56.32700051953627,buy_hold,1
2015-04-30,174.39230346679688,208.4600067138672,210.3500061035156,207.6199951171875,209.8800048828125,161304900.0,-0.0100200508425892,0.0054236443613285,175.2593536376953,174.56377532958984,175.33678158194303,44.14832529420508,buy_hold,1
2015-05-31,176.63426208496094,211.13999938964844,212.42999267578125,210.82000732421875,212.3800048828125,124919600.0,-0.0062129381754703,0.0067510664136684,176.8195472717285,175.54853240966796,176.95210901615803,47.99355815730358,mean_reversion,1
2015-06-30,173.04644775390625,205.8500061035156,207.32000732421875,205.27999877929688,207.259994506836,182925100.0,0.0020934728746284,0.0073316620951751,176.0324851989746,176.39756042480468,176.00468064340524,37.29865443680895,buy_hold,1
2015-07-31,176.95545959472656,210.5,211.4499969482422,210.1600036621093,211.4199981689453,103266900.0,-0.001517661422109,0.0075290932704322,176.09755630493163,176.2097817993164,176.3598967190377,52.78426594485328,mean_reversion,1
2015-08-31,166.1699981689453,197.6699981689453,199.1300048828125,197.009994506836,198.1100006103516,163298800.0,-0.0080787429459581,0.017303394853408,171.4967155456543,174.17626434326172,169.93983228256604,36.03345234506581,momentum,0
2015-09-30,161.92999267578125,191.6300048828125,191.8300018310547,189.44000244140625,190.3699951171875,163452000.0,0.0186582375563515,0.0128864683613829,164.12213287353515,169.20687103271484,164.10570292646793,42.884124422449126,buy_hold,0
2015-10-31,175.70367431640625,207.92999267578125,209.44000244140625,207.7400054931641,209.0599975585937,131076900.0,-0.0043099039072063,0.0079164118360197,171.76171646118163,167.07461944580078,172.03117305472844,68.03618027949175,buy_hold,1
2015-11-30,176.34596252441406,208.69000244140625,209.88999938964844,208.5599975585937,209.75,112822700.0,-0.0041512479120324,0.0076294949097549,176.07424087524413,171.6608236694336,175.53719326942314,51.95675868515453,mean_reversion,1
2015-12-31,173.29823303222656,203.8699951171875,205.88999938964844,203.8699951171875,205.1300048828125,114877900.0,-0.0100035442712251,0.0116180276940061,173.84833374023438,175.0056658935547,174.1829192558257,48.66949297992405,momentum,1
2016-01-31,164.6702880859375,193.72000122070312,193.8800048828125,189.8800048828125,190.0200042724609,210529300.0,0.0243772743793388,0.0148164330295339,163.42498779296875,170.26768951416017,163.6900294868783,52.6147010276482,momentum,0
2016-02-29,164.53424072265625,193.5599975585937,196.22999572753903,193.3300018310547,195.1100006103516,125918100.0,-0.0078428229709316,0.0118647988747981,161.99733352661133,164.95059173583985,163.1084899964174,67.01504790836175,buy_hold,1
2016-03-31,175.60186767578125,205.5200042724609,206.4100036621093,205.3300018310547,205.9100036621093,94584100.0,-0.0024267007644346,0.0056693105968098,172.67978515625,166.32157165527343,172.4429352039094,78.52259768670436,buy_hold,1
2016-04-30,176.2939453125,206.3300018310547,207.1300048828125,205.02999877929688,206.72000122070312,142424100.0,-0.0053987865686138,0.0064286758717879,177.1603210449219,173.28470275878905,176.9944293201373,59.79665966851163,buy_hold,1
2016-05-31,179.29296875,209.83999633789065,210.69000244140625,209.17999267578125,210.5599975585937,109879400.0,-0.0019029018871533,0.0069175317263666,176.52590866088866,176.511982421875,177.11866195975296,54.47522541428967,buy_hold,1
2016-06-30,179.91615295410156,209.47999572753903,209.5399932861328,206.5599975585937,207.2100067138672,165021900.0,0.0136455031899656,0.0122712024765524,178.3647575378418,177.63286987304687,177.66075107194604,50.8347921199254,buy_hold,1
2016-07-31,186.47789001464844,217.1199951171875,217.5399932861328,216.1300048828125,216.4600067138672,79519400.0,0.0016143337957421,0.0047016797377157,184.33075714111328,180.66765594482425,184.31431061999848,73.01924793646549,buy_hold,1
2016-08-31,186.7012634277344,217.3800048828125,217.75,216.47000122070312,217.6100006103516,85269500.0,-0.0028437197751883,0.003328423098297,187.3398170471192,184.56488647460932,186.9477176592044,41.36106545489699,buy_hold,1
2016-09-30,186.7120819091797,216.3000030517578,217.1199951171875,215.3600006103516,215.6499938964844,117202900.0,0.0075462448030896,0.0091731489182193,185.7210464477539,186.4496740722656,185.92442674647472,52.77798355086414,mean_reversion,1
2016-10-31,183.4750213623047,212.5500030517578,213.19000244140625,212.3600006103516,212.92999267578125,61272500.0,4.69907068183506e-05,0.0043367880222458,184.72022247314453,185.5947412109375,184.6404029513284,44.13280758361773,buy_hold,1
2016-11-30,190.23399353027344,220.3800048828125,221.82000732421875,220.3099975585937,221.6300048828125,113291800.0,-0.0023991056525896,0.0064718639612714,187.2731674194336,185.9707556152344,188.243447248362,70.1204635017284,buy_hold,1
2016-12-31,194.09034729003903,223.52999877929688,224.8300018310547,222.72999572753903,224.72999572753903,108998300.0,-0.0036550935223939,0.005059075885632,194.69657211303712,189.7246014404297,194.22622683849684,42.49027038508035,buy_hold,1
2017-01-31,197.5635528564453,227.52999877929688,227.6000061035156,226.32000732421875,226.97999572753903,75880800.0,-8.78083001933927e-05,0.0041745832140196,197.16326370239256,194.75585540771485,197.0652255961047,54.97642804833381,buy_hold,1
2017-02-28,205.32614135742188,236.47000122070312,236.9499969482422,236.0200042724609,236.6699981689453,96961900.0,-0.0026991686524974,0.0028426169260375,201.97493591308591,198.73437866210932,202.6413312563641,89.09645325878265,buy_hold,1
2017-03-31,205.58273315429688,235.7400054931641,236.509994506836,235.67999267578125,235.8999938964844,73733100.0,-0.0023277417424777,0.0044322129677842,205.5875328063965,203.1816271972656,205.1561975095836,45.50266872275088,buy_hold,1
2017-04-30,207.6234741210937,238.0800018310547,238.92999267578125,237.92999267578125,238.8999938964844,63532800.0,-0.0021792934126204,0.0046714231438974,205.43974990844723,205.5515853881836,205.86735451273617,60.55715258776929,buy_hold,1
2017-05-31,210.5535888671875,241.44000244140625,241.8800048828125,240.63999938964844,241.83999633789065,91796000.0,-0.0002483649788569,0.0050654116792405,208.9550804138184,206.81727783203124,208.9435706140784,56.06168696056336,buy_hold,1
2017-06-30,211.8958740234375,241.8000030517578,242.7100067138672,241.5800018310547,242.27999877929688,86820700.0,0.0018647336212835,0.0045165262421537,212.67635803222657,210.3441748046875,212.19702097480507,48.54376986118093,buy_hold,1
2017-07-31,216.2511749267578,246.7700042724609,247.47999572753903,246.52999877929688,247.3699951171875,65838700.0,-0.0005671256538746,0.0035155788699615,214.7395385742188,213.04271728515624,215.15799957121183,85.12200267586037,buy_hold,1
2017-08-31,216.88214111328125,247.4900054931641,247.7700042724609,246.0500030517578,246.72000122070312,103803900.0,0.0060160284925814,0.0063014231287944,215.0431785583496,214.6594396972656,214.9964557291177,61.39285735308824,buy_hold,1
2017-09-30,221.2522430419922,251.22999572753903,251.32000732421875,250.1300048828125,250.33999633789065,85578000.0,0.0035150047774277,0.0034038994500756,218.854541015625,216.86979553222656,218.92862606829857,78.1694518264943,buy_hold,1
2017-10-31,226.46578979492188,257.1499938964844,257.44000244140625,256.8099975585937,257.17999267578125,60304800.0,0.0015577067139838,0.0032185806446816,225.010066986084,220.8216220092773,224.6742233193821,61.38974746688607,buy_hold,1
2017-11-30,233.38790893554688,265.010009765625,266.04998779296875,263.6700134277344,263.760009765625,127894400.0,0.0087549182812958,0.0041839026376519,228.4094581604004,225.5978237915039,228.6628429367864,75.63663803684169,buy_hold,1
2017-12-31,236.2184295654297,266.8599853515625,268.54998779296875,266.6400146484375,268.5299987792969,96007400.0,-0.0037708002628416,0.0034711216414421,235.0089859008789,230.55626922607425,234.8610667915651,63.408312347312496,buy_hold,1
2018-01-31,249.531494140625,281.8999938964844,283.29998779296875,280.67999267578125,282.7300109863281,108364800.0,0.0004965990277623,0.0054954940525221,246.77111206054687,238.8107327270508,246.8571860819084,68.99387077279431,mean_reversion,1
2018-02-28,240.45846557617188,271.6499938964844,276.19000244140625,271.2900085449219,275.67999267578125,121907800.0,-0.0101298665894303,0.0170106004562047,239.7237548828125,241.6913311767578,241.1313993038283,54.662568510163965,momentum,1
2018-03-31,233.8673858642578,263.1499938964844,265.260009765625,259.8399963378906,261.1199951171875,111601600.0,0.0127778621021461,0.0126428637337481,239.5537773132324,241.50631805419923,237.78293893806543,30.19681450798236,buy_hold,1
2018-04-30,235.07606506347656,264.510009765625,267.8900146484375,264.42999267578125,267.260009765625,82182300.0,-0.0076905225217889,0.0097758669171585,235.7181297302246,238.0827478027344,236.21909841558707,48.58543375907324,buy_hold,1
2018-05-31,240.7904815673828,270.94000244140625,272.489990234375,270.260009765625,272.1499938964844,93519900.0,-0.0061263841567156,0.0066202045081801,240.5492416381836,237.19137420654292,240.49806756052203,47.0068542561675,buy_hold,1
2018-06-30,242.17526245117188,271.2799987792969,273.6600036621094,271.1499938964844,272.1199951171875,97592500.0,0.0014395158522155,0.0050298982098547,245.2416160583496,241.57772766113283,243.78687313817764,30.077711494665053,buy_hold,1
2018-07-31,251.14700317382807,281.3299865722656,282.0199890136719,280.3800048828125,280.8099975585937,68570500.0,0.0049294703589775,0.0054426205397024,249.2661163330078,246.2125439453125,249.4390203933698,64.1005842756729,buy_hold,1
2018-08-31,259.16357421875,290.3099975585937,290.8099975585937,289.2900085449219,289.8399963378906,66140800.0,3.438538479838549e-05,0.0045197708870786,255.4981376647949,250.96155334472647,255.80834000077843,75.80140566951941,buy_hold,1
2018-09-30,260.7044677734375,290.7200012207031,291.2799987792969,289.95001220703125,289.989990234375,70091400.0,0.0001031388512344,0.0034331435241355,259.37293853759763,256.08464233398433,259.3738492830027,66.6900530542429,mean_reversion,1
2018-10-31,242.68865966796875,270.6300048828125,273.2300109863281,270.1199951171875,270.6499938964844,128296300.0,0.010680593458656,0.0148472084733584,247.4329559326172,254.49831848144527,246.448015988152,48.2601753914514,buy_hold,1
2018-11-30,247.19039916992188,275.6499938964844,276.2799987792969,273.45001220703125,273.8099975585937,98204200.0,0.0060954971151534,0.01192586755464,244.04501495361328,248.4876248168945,243.7391988257815,47.14638599604828,mean_reversion,1
2018-12-31,225.4255828857422,249.9199981689453,250.19000244140625,247.47000122070312,249.5599975585937,144299400.0,0.0087586262793339,0.0185194014473997,231.4750518798828,238.67078948974608,229.16994652520492,36.62912501331133,buy_hold,1
2019-01-31,243.47450256347656,269.92999267578125,270.4700012207031,267.2699890136719,267.510009765625,104012100.0,0.0087825277282753,0.0117689174585884,235.05936126708983,234.52414581298828,236.2567636069629,71.12835372105921,buy_hold,1
2019-02-28,251.366943359375,278.67999267578125,279.45001220703125,278.32000732421875,278.9599914550781,69268300.0,-0.0018623607720668,0.0052251744772996,248.02053833007807,237.4335482788086,247.69523001261348,81.8182161972732,buy_hold,1
2019-03-31,255.91680908203125,282.4800109863281,282.8399963378906,281.1400146484375,282.3900146484375,82186800.0,0.0063055783605494,0.0075017655746698,253.18220443725585,248.4704574584961,253.20541275724904,62.15631623148617,buy_hold,1
2019-04-30,266.37158203125,294.0199890136719,294.3399963378906,291.9200134277344,293.489990234375,81111700.0,0.0005100862974316,0.0032387661499396,262.6947509765625,256.80905853271486,262.4794958605396,82.47810292765325,mean_reversion,1
2019-05-31,249.38479614257807,275.2699890136719,277.1199951171875,275.239990234375,276.20001220703125,86862800.0,-0.0134750438252806,0.009624719513286,257.91260452270507,259.625612487793,256.8956473701482,31.368028364964147,buy_hold,1
2019-06-30,266.7385559082031,293.0,293.54998779296875,292.010009765625,292.5799865722656,59350900.0,0.0051457362527849,0.0067031692152077,262.1950103759765,260.9828854370117,263.17407668899324,67.93289408116951,buy_hold,1
2019-07-31,270.77154541015625,297.42999267578125,301.20001220703125,295.20001220703125,300.989990234375,104245200.0,-0.0109402911785312,0.0052402296946319,272.43294525146484,265.39600982666013,271.6039923418107,45.17961791761144,mean_reversion,1
2019-08-31,266.23785400390625,292.45001220703125,294.239990234375,291.4200134277344,294.2200012207031,62901200.0,-0.0004446627466225,0.0150476163144073,263.2664291381836,267.6806317138672,264.6009030760572,54.99077155315983,buy_hold,1
2019-09-30,271.4183044433594,296.7699890136719,297.54998779296875,295.9200134277344,295.9700012207031,51662400.0,0.0046377532566612,0.0054443320038534,271.8194381713867,268.4462921142578,271.0169167878745,50.036169551729415,buy_hold,1
2019-10-31,277.4178771972656,303.3299865722656,304.1300048828125,301.7300109863281,304.1300048828125,69053800.0,-0.0026634978681704,0.006696750403394,272.63743896484374,270.6160327148437,273.86750426828416,73.42114539984328,buy_hold,1
2019-11-30,287.4599914550781,314.3099975585937,315.1300048828125,314.0599975585937,314.8599853515625,36592700.0,-0.0037084785940654,0.0035645400689968,283.78063049316404,276.54305236816407,283.5126751262808,71.67111039293313,buy_hold,1
2019-12-31,295.812255859375,321.8599853515625,322.1300048828125,320.1499938964844,320.5299987792969,57077300.0,0.002429241239064,0.004255056896249,291.14258575439453,285.32794006347655,291.96071054286494,86.30719289754533,mean_reversion,1
2020-01-31,295.6927795410156,321.7300109863281,327.1700134277344,320.7300109863281,327.0,113845600.0,-0.0181578648969326,0.0075525785984093,300.6098098754883,294.1230279541016,299.6087268703008,42.68384686752283,momentum,1
2020-02-29,272.28399658203125,296.260009765625,297.8900146484375,285.5400085449219,288.70001220703125,384975800.0,-0.004202078337901,0.0156120515812662,300.6194564819336,299.5038513183593,296.5062310506286,14.542340632960672,momentum,1
2020-03-31,238.28358459472656,257.75,263.3299865722656,256.2200012207031,260.5599975585937,194881100.0,-0.0149054647167587,0.0580768191873351,240.2317687988281,275.84391845703124,242.488730592192,45.75861713127478,buy_hold,1
2020-04-30,268.5417175292969,290.4800109863281,293.32000732421875,288.5899963378906,291.7099914550781,122901700.0,-0.0093105661905948,0.0231957103719168,255.96143112182617,254.86592681884767,257.7824264089127,59.48120259742775,buy_hold,1
2020-05-31,281.3363952636719,304.32000732421875,304.9599914550781,299.4700012207031,302.4599914550781,119090800.0,0.0044560137390399,0.0141152999728389,269.626091003418,255.73703094482423,270.8511288039719,63.21182578509262,buy_hold,1
2020-06-30,286.32568359375,308.3599853515625,310.20001220703125,303.82000732421875,303.989990234375,113394800.0,0.0128093013786452,0.0189411285481792,287.53806762695314,276.1947802734375,284.3194162680034,42.78307840207606,buy_hold,1
2020-07-31,303.1880798339844,326.5199890136719,326.6300048828125,321.3299865722656,325.8999938964844,84986800.0,0.0079020170179964,0.0085496470879595,297.9288543701172,290.3826873779297,297.54980744487017,68.14793782950709,buy_hold,1
2020-08-31,324.3496398925781,349.3099975585937,351.29998779296875,349.0599975585937,350.3500061035156,66099200.0,-0.003622691135558,0.0052187989307374,315.00477447509763,302.7156823730469,315.2757139358906,85.75090704384128,mean_reversion,1
2020-09-30,312.20477294921875,334.8900146484375,338.2900085449219,332.8800048828125,333.0899963378906,104081100.0,0.0075820348037094,0.0155901955979188,311.8052856445312,311.4894152832031,310.716607926417,52.59137044385025,momentum,1
2020-10-31,304.42041015625,326.5400085449219,329.69000244140625,322.6000061035156,328.2799987792969,120287300.0,-0.0104249511548971,0.0132302330916943,318.39781188964844,316.12244934082025,315.2374186348095,18.709209801674973,buy_hold,1
2020-11-30,337.5342712402344,362.05999755859375,363.1199951171875,359.1700134277344,362.8299865722656,83872700.0,-0.0044271991547419,0.0102382401428239,330.411848449707,321.1364166259765,331.1895950785249,60.05893700887656,buy_hold,1
2020-12-31,350.0394592285156,373.8800048828125,374.6600036621094,371.2300109863281,371.7799987792969,78520700.0,0.0050808308016661,0.0052833553988315,344.7913421630859,333.9732049560547,344.1606382339607,70.64241453767576,mean_reversion,1
2021-01-31,346.47235107421875,370.0700073242188,376.6700134277344,368.2699890136719,375.6300048828125,126765100.0,-0.0200196182418574,0.0103146409213551,353.86254119873047,346.51750549316404,352.8553452437645,35.98805225465122,buy_hold,2
2021-02-28,356.1062316894531,380.3599853515625,385.5799865722656,378.2300109863281,384.3500061035156,152701600.0,-0.0051526404842016,0.0100284178431026,361.9586242675781,355.49149047851563,361.3690585983956,36.74728111379115,buy_hold,2
2021-03-31,372.273193359375,396.3299865722656,398.0,395.30999755859375,395.3399963378906,112734200.0,0.0040533682233905,0.0088974817835619,366.56522369384766,363.1020825195312,367.3556150638776,56.65538766452667,buy_hold,2
